new,charcount,wordcount,sentencecount,number of standby,standby,roadblock,roadblock number,change in charcount,change in wordcount,change in sentencecount,chars produced,words produced,sentences produced,chars deleted,words deleted,sentences deleted,time (s),min time (s),5rSUMMARY wordcount,5rSUMMARY sentencecount,5rSUMMARY standby,5rSUMMARY number of standby,5rSUMMARY roadblock number,5rSUMMARY words produced,5rSUMMARY sentences produced,5rSUMMARY words deleted,5rSUMMARY sentences deleted,5rSUMMARY change in wordcount,5rSUMMARY change in sentencecount
False,1850,295,9,11,False,False,1,40.0,6.0,1.0,40.0,6.0,1.0,0.0,0.0,0.0,568.9779841899872,568.9779441356659,209.25,6.133333333333334,0.0,11.0,1.0,188.0,4.0,6.0,0.0,182.0,4.0
False,1890,301,8,11,False,False,1,40.0,6.0,-1.0,40.0,6.0,0.0,0.0,0.0,1.0,574.2573430538177,574.2573072910309,212.35,6.183333333333334,0.0,11.0,1.0,192.0,4.0,6.0,1.0,186.0,3.0
False,1918,305,8,11,False,False,1,28.0,4.0,0.0,28.0,4.0,0.0,0.0,0.0,0.0,579.5451409816742,579.54509806633,215.4,6.233333333333333,0.0,11.0,1.0,189.0,4.0,6.0,1.0,183.0,3.0
False,1937,307,9,11,False,False,1,19.0,2.0,1.0,19.0,2.0,1.0,0.0,0.0,0.0,584.8823642730713,584.8823223114014,218.41666666666663,6.3,0.0,11.0,1.0,187.0,5.0,6.0,1.0,181.0,4.0
False,1940,306,8,11,False,False,1,3.0,-1.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,590.1972651481628,590.1971290111542,221.36666666666667,6.35,0.0,11.0,1.0,184.0,5.0,7.0,2.0,177.0,3.0
True,1940,306,8,11,False,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.5521430969238,590.1971290111542,224.3,6.4,0.0,11.0,1.0,183.0,5.0,7.0,2.0,176.0,3.0
True,1940,306,8,12,True,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.8758521080017,590.1971290111542,227.15,6.45,0.0166666666666666,11.016666666666667,1.0,178.0,5.0,7.0,2.0,171.0,3.0
True,1940,306,8,13,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.1577143669128,590.1971290111542,229.9,6.5,0.0333333333333333,11.05,1.0,172.0,5.0,7.0,2.0,165.0,3.0
True,1940,306,8,14,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.4653582572937,590.1971290111542,232.63333333333333,6.55,0.05,11.1,1.0,171.0,5.0,7.0,2.0,164.0,3.0
True,1940,306,8,15,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.7459421157837,590.1971290111542,235.36666666666667,6.6,0.0666666666666666,11.166666666666666,1.0,171.0,5.0,7.0,2.0,164.0,3.0
True,1941,307,8,15,False,True,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,622.0522291660309,584.8823223114014,238.11666666666667,6.65,0.0666666666666666,11.233333333333333,1.0,172.0,5.0,7.0,2.0,165.0,3.0
True,1947,307,8,15,False,False,1,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,627.3474450111389,584.8823223114014,240.8333333333333,6.7,0.0666666666666666,11.3,1.0,170.0,5.0,7.0,2.0,163.0,3.0
True,1947,307,8,15,False,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.7168090343475,584.8823223114014,243.53333333333333,6.75,0.0666666666666666,11.366666666666667,1.0,169.0,5.0,7.0,2.0,162.0,3.0
True,1947,307,8,16,True,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.084792137146,584.8823223114014,246.21666666666667,6.8,0.0833333333333333,11.45,1.0,168.0,5.0,7.0,2.0,161.0,3.0
True,1947,307,8,17,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.4393091201782,584.8823223114014,248.75,6.85,0.1,11.55,1.0,159.0,5.0,7.0,2.0,152.0,3.0
False,1968,312,8,17,False,True,1,21.0,5.0,0.0,21.0,5.0,0.0,0.0,0.0,0.0,648.758495092392,648.7584309577942,251.3333333333333,6.9,0.1,11.65,1.0,162.0,5.0,7.0,2.0,155.0,3.0
False,2002,318,8,17,False,False,1,34.0,6.0,0.0,34.0,6.0,0.0,0.0,0.0,0.0,654.0657632350922,654.0657291412354,253.95,6.95,0.1,11.75,1.0,164.0,5.0,7.0,2.0,157.0,3.0
False,2045,323,9,17,False,False,1,43.0,5.0,1.0,43.0,5.0,1.0,0.0,0.0,0.0,659.3542783260345,659.354254245758,256.53333333333336,7.016666666666667,0.1,11.85,1.0,162.0,6.0,7.0,2.0,155.0,4.0
False,2062,328,9,17,False,False,1,17.0,5.0,0.0,17.0,5.0,0.0,0.0,0.0,0.0,664.6707241535187,664.6706731319427,259.18333333333334,7.083333333333333,0.1,11.95,1.0,166.0,6.0,7.0,2.0,159.0,4.0
False,2099,332,9,17,False,False,1,37.0,4.0,0.0,37.0,4.0,0.0,0.0,0.0,0.0,669.9647700786591,669.9647390842438,261.8666666666667,7.15,0.1,12.05,1.0,168.0,6.0,7.0,2.0,161.0,4.0
False,2121,336,9,17,False,False,1,22.0,4.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0,675.2622952461243,675.2622630596161,264.6,7.216666666666667,0.1,12.15,1.0,171.0,6.0,7.0,2.0,164.0,4.0
False,2161,342,9,17,False,False,1,40.0,6.0,0.0,40.0,6.0,0.0,0.0,0.0,0.0,680.5367822647095,680.536749124527,267.3833333333333,7.283333333333333,0.1,12.25,1.0,174.0,6.0,7.0,2.0,167.0,4.0
False,2196,348,11,17,False,False,1,35.0,6.0,2.0,35.0,6.0,2.0,0.0,0.0,0.0,685.8336491584778,685.8336162567139,270.2,7.383333333333334,0.1,12.35,1.0,176.0,8.0,7.0,2.0,169.0,6.0
True,2196,348,11,17,False,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.1918032169342,685.8336162567139,272.93333333333334,7.483333333333333,0.1,12.45,1.0,171.0,8.0,7.0,2.0,164.0,6.0
True,2196,348,11,18,True,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.522078037262,685.8336162567139,275.6333333333333,7.583333333333333,0.1166666666666666,12.566666666666666,1.0,169.0,8.0,7.0,2.0,162.0,6.0
True,2196,348,11,19,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.809130191803,685.8336162567139,278.28333333333336,7.683333333333334,0.1333333333333333,12.7,1.0,166.0,8.0,7.0,2.0,159.0,6.0
False,2224,356,10,19,False,True,1,28.0,8.0,-1.0,28.0,8.0,0.0,0.0,0.0,1.0,707.1004450321198,707.1003551483154,280.9833333333333,7.766666666666667,0.1333333333333333,12.833333333333334,1.0,169.0,8.0,7.0,3.0,162.0,5.0
False,2247,359,10,19,False,False,1,23.0,3.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0,712.4090571403503,712.4090213775635,283.65,7.85,0.1333333333333333,12.966666666666669,1.0,167.0,8.0,7.0,3.0,160.0,5.0
False,2270,362,10,19,False,False,1,23.0,3.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0,717.6790721416473,717.6790461540222,286.26666666666665,7.933333333333334,0.1333333333333333,13.1,1.0,164.0,8.0,7.0,3.0,157.0,5.0
False,2299,367,10,19,False,False,1,29.0,5.0,0.0,29.0,5.0,0.0,0.0,0.0,0.0,722.9590771198273,722.9590191841125,288.8833333333333,8.016666666666667,0.1333333333333333,13.233333333333333,1.0,164.0,8.0,7.0,3.0,157.0,5.0
False,2306,368,11,19,False,False,1,7.0,1.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,728.2348802089691,728.2348132133484,291.45,8.116666666666667,0.1333333333333333,13.366666666666667,1.0,161.0,9.0,7.0,3.0,154.0,6.0
False,2328,370,11,19,False,False,1,22.0,2.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,733.6143350601196,733.6142041683197,294.06666666666666,8.216666666666667,0.1333333333333333,13.5,1.0,163.0,9.0,6.0,3.0,157.0,6.0
False,2359,378,11,19,False,False,1,31.0,8.0,0.0,31.0,8.0,0.0,0.0,0.0,0.0,738.9119312763214,738.9119071960449,296.7333333333333,8.316666666666666,0.1333333333333333,13.633333333333333,1.0,166.0,9.0,6.0,3.0,160.0,6.0
False,2390,385,11,19,False,False,1,31.0,7.0,0.0,31.0,7.0,0.0,0.0,0.0,0.0,744.1954922676086,744.1953861713409,299.46666666666664,8.416666666666666,0.1333333333333333,13.766666666666667,1.0,170.0,9.0,6.0,3.0,164.0,6.0
False,2414,390,11,19,False,False,1,24.0,5.0,0.0,24.0,5.0,0.0,0.0,0.0,0.0,749.5529532432556,749.5529201030731,302.21666666666664,8.516666666666667,0.1333333333333333,13.9,1.0,171.0,9.0,6.0,3.0,165.0,6.0
False,2452,394,12,19,False,False,1,38.0,4.0,1.0,38.0,4.0,1.0,0.0,0.0,0.0,754.8546690940857,754.8545973300934,304.96666666666664,8.633333333333333,0.1333333333333333,14.033333333333331,1.0,171.0,10.0,6.0,3.0,165.0,7.0
False,2469,397,13,19,False,False,1,17.0,3.0,1.0,17.0,3.0,1.0,0.0,0.0,0.0,760.1763710975647,760.1763172149658,307.75,8.75,0.1333333333333333,14.166666666666666,1.0,173.0,10.0,6.0,3.0,167.0,7.0
True,2469,397,13,19,False,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.5304980278015,760.1763172149658,310.45,8.866666666666667,0.1333333333333333,14.3,1.0,168.0,10.0,6.0,3.0,162.0,7.0
True,2469,397,13,20,True,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.8563001155853,760.1763172149658,313.0833333333333,8.966666666666667,0.15,14.45,1.0,164.0,9.0,6.0,3.0,158.0,6.0
True,2469,397,13,21,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.2171430587769,760.1763172149658,315.6666666666667,9.066666666666666,0.1666666666666666,14.616666666666667,1.0,161.0,9.0,6.0,3.0,155.0,6.0
True,2469,397,13,22,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.5125062465668,760.1763172149658,318.1666666666667,9.166666666666666,0.1833333333333333,14.8,1.0,156.0,9.0,6.0,3.0,150.0,6.0
True,2469,397,13,23,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.8217580318451,760.1763172149658,320.56666666666666,9.266666666666667,0.2,15.0,1.0,150.0,9.0,6.0,3.0,144.0,6.0
True,2469,397,13,24,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.1523163318634,760.1763172149658,322.9166666666667,9.35,0.2166666666666666,15.216666666666669,1.0,147.0,8.0,6.0,3.0,141.0,5.0
True,2469,397,13,25,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.4176199436188,760.1763172149658,325.25,9.433333333333334,0.2333333333333333,15.45,1.0,146.0,8.0,6.0,3.0,140.0,5.0
False,2487,400,13,25,False,True,1,18.0,3.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,802.750812292099,802.7507472038269,327.65,9.516666666666667,0.2333333333333333,15.683333333333334,1.0,149.0,8.0,5.0,3.0,144.0,5.0
False,2505,402,13,25,False,False,1,18.0,2.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,808.0342421531677,808.0342061519623,330.0833333333333,9.6,0.2333333333333333,15.916666666666666,1.0,151.0,8.0,5.0,3.0,146.0,5.0
False,2527,403,13,25,False,False,1,22.0,1.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,813.3678002357483,813.3677611351013,332.53333333333336,9.683333333333334,0.2333333333333333,16.15,1.0,152.0,8.0,5.0,3.0,147.0,5.0
False,2529,404,13,25,False,False,1,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,818.658016204834,818.6579761505127,334.95,9.766666666666667,0.2333333333333333,16.383333333333333,1.0,150.0,8.0,5.0,3.0,145.0,5.0
True,2529,404,13,25,False,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.9286201000214,818.6579761505127,337.26666666666665,9.85,0.2333333333333333,16.616666666666667,1.0,144.0,8.0,5.0,3.0,139.0,5.0
False,2543,406,13,25,False,False,1,14.0,2.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,829.2022452354431,829.2022132873535,339.55,9.933333333333334,0.2333333333333333,16.85,1.0,142.0,8.0,5.0,3.0,137.0,5.0
False,2568,411,13,25,False,False,1,25.0,5.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0,834.5065562725067,834.506510257721,341.93333333333334,10.016666666666667,0.2333333333333333,17.083333333333332,1.0,147.0,8.0,4.0,3.0,143.0,5.0
False,2596,416,13,25,False,False,1,28.0,5.0,0.0,28.0,5.0,0.0,0.0,0.0,0.0,839.8098561763763,839.8097801208496,344.43333333333334,10.1,0.2333333333333333,17.316666666666666,1.0,152.0,8.0,2.0,3.0,150.0,5.0
False,2617,421,13,25,False,False,1,21.0,5.0,0.0,21.0,5.0,0.0,0.0,0.0,0.0,845.1741302013397,845.1740863323212,346.96666666666664,10.183333333333334,0.2333333333333333,17.55,1.0,154.0,8.0,2.0,3.0,152.0,5.0
True,2618,421,13,25,False,False,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,850.4994633197784,845.1740863323212,349.3666666666667,10.266666666666667,0.2333333333333333,17.783333333333335,1.0,146.0,8.0,2.0,3.0,144.0,5.0
False,2629,424,13,25,False,False,1,11.0,3.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,855.789308309555,855.7892732620239,351.75,10.35,0.2333333333333333,18.016666666666666,1.0,145.0,8.0,2.0,3.0,143.0,5.0
False,2652,427,13,25,False,False,1,23.0,3.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0,861.1067960262299,861.106733083725,354.2,10.433333333333334,0.2333333333333333,18.25,1.0,148.0,8.0,1.0,3.0,147.0,5.0
False,2663,428,13,25,False,False,1,11.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,866.415295124054,866.4152493476868,356.6166666666667,10.516666666666667,0.2333333333333333,18.48333333333333,1.0,146.0,8.0,1.0,3.0,145.0,5.0
False,2678,431,13,25,False,False,1,15.0,3.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,872.27024102211,872.2701592445374,359.03333333333336,10.6,0.2333333333333333,18.716666666666665,1.0,146.0,8.0,1.0,3.0,145.0,5.0
False,2679,432,13,25,False,False,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,877.5827171802521,877.5826930999756,361.4333333333333,10.683333333333334,0.2333333333333333,18.95,1.0,145.0,8.0,1.0,3.0,144.0,5.0
True,2686,432,13,25,False,False,1,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,882.9085192680359,877.5826930999756,363.81666666666666,10.766666666666667,0.2333333333333333,19.183333333333334,1.0,144.0,8.0,1.0,3.0,143.0,5.0
True,2686,432,13,25,False,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.2053601741791,877.5826930999756,366.1,10.833333333333334,0.2333333333333333,19.416666666666668,1.0,138.0,7.0,1.0,3.0,137.0,4.0
False,2710,436,13,25,False,False,1,24.0,4.0,0.0,24.0,4.0,0.0,0.0,0.0,0.0,893.5146842002869,893.5145971775055,368.35,10.916666666666666,0.2333333333333333,19.65,1.0,136.0,7.0,1.0,2.0,135.0,5.0
False,2734,441,13,25,False,False,1,24.0,5.0,0.0,24.0,5.0,0.0,0.0,0.0,0.0,898.8949980735779,898.8949601650238,370.6166666666667,11.0,0.2333333333333333,19.883333333333333,1.0,137.0,7.0,1.0,2.0,136.0,5.0
False,2737,442,13,25,False,False,1,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,904.2248282432556,904.2247550487518,372.8666666666667,11.066666666666666,0.2333333333333333,20.116666666666667,1.0,136.0,6.0,1.0,2.0,135.0,4.0
False,2769,448,13,25,False,False,1,32.0,6.0,0.0,32.0,6.0,0.0,0.0,0.0,0.0,909.5051121711732,909.5050711631776,375.23333333333335,11.15,0.2333333333333333,20.35,1.0,142.0,6.0,0.0,1.0,142.0,5.0
False,2809,454,13,25,False,False,1,40.0,6.0,0.0,40.0,6.0,0.0,0.0,0.0,0.0,914.8023459911346,914.8023002147676,377.7,11.233333333333333,0.2333333333333333,20.58333333333333,1.0,148.0,6.0,0.0,1.0,148.0,5.0
False,2828,455,13,25,False,False,1,19.0,1.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,920.1026482582092,920.1026091575624,380.1833333333333,11.316666666666666,0.2166666666666666,20.8,1.0,149.0,6.0,0.0,1.0,149.0,5.0
True,2828,455,13,25,False,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.560800075531,920.1026091575624,382.6666666666667,11.4,0.2,21.0,1.0,149.0,6.0,0.0,1.0,149.0,5.0
True,2828,455,13,26,True,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.8669052124023,920.1026091575624,385.15,11.483333333333333,0.2,21.2,1.0,149.0,6.0,0.0,1.0,149.0,5.0
True,2828,455,13,27,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.1482231616974,920.1026091575624,387.6333333333333,11.566666666666666,0.2,21.4,1.0,149.0,6.0,0.0,1.0,149.0,5.0
True,2828,455,13,28,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941.456315279007,920.1026091575624,390.1,11.65,0.2166666666666666,21.616666666666667,1.0,148.0,6.0,0.0,1.0,148.0,5.0
True,2828,455,13,29,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.741473197937,920.1026091575624,392.56666666666666,11.733333333333333,0.2333333333333333,21.85,1.0,148.0,6.0,0.0,1.0,148.0,5.0
True,2828,455,13,30,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.072874069214,920.1026091575624,395.03333333333336,11.816666666666666,0.25,22.1,1.0,148.0,6.0,0.0,1.0,148.0,5.0
False,2828,455,13,0,False,False,0,,,,,,,,,,0.9452290534973145,0.9452390670776368,455.0,13.0,0.0,0.0,0.0,,,,,,
